Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,Kia,KMX,Kia,K5,DL3U1H5TD026F,0,2.500,MKMXV02.5DP5,Car,290,4,G4KP-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.94,25.2,1,Not eqipped,MKMX10064994,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0050000,0.1700000,376.0000000,0.0112000,,,,23.9000000,MPG,,,,,0,-0.7200000,-0.5800000,37.163,0.01404,0.021411,10.942,-0.12991,0.022540,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,K5,DL3U1H5TD026F,0,2.500,MKMXV02.5DP5,Car,290,4,G4KP-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,2.94,25.2,1,Not eqipped,MKMX10064995,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1160000,0.5800000,339.0000000,0.0228000,,,,26.3000000,MPG,23.6000000,25.2000000,31.7000000,,-1.2300000,-0.7900000,-1.2700000,40.879,0.01545,0.023552,10.588,-0.41933,0.026982,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro Electric,SG2U256EA018F,0,0.001,PKMXV00.0200,Car,201,,EM16,A,Automatic,1,N,F,"2-Wheel Drive, Front",1,No gear ratio < 1,4000,4.71,139.9,1,Not eqipped,PKMX10073867,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,18.4000000,MPG,,,,,,,,24.889,0.17380,0.020328,5.182,0.19270,0.019408,,,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro Electric,SG2U256EA018F,0,0.001,PKMXV00.0200,Car,201,,EM16,A,Automatic,1,N,F,"2-Wheel Drive, Front",1,No gear ratio < 1,4000,4.71,139.9,1,Not eqipped,PKMX10073868,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,23.0000000,MPG,,,,,,,,24.889,0.17380,0.020328,5.182,0.19270,0.019408,,,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX10073289,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0292000,132.8603000,0,,0.0004000,,66.7000000,MPG,,,,,0.3800000,0.3300000,-0.7600000,18.648,0.27366,0.018706,4.377,0.19851,0.018057,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX10073291,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1718000,0.9434000,176.7704000,0.0051000,,0.0132000,,50.0000000,MPG,29.3969000,72.7863000,47.3311000,,-2.1900000,-1.8600000,-2.1300000,20.513,0.30103,0.020577,1.094,0.20546,0.019567,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX10073292,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0038000,0.0547000,157.9045000,0.0025000,,0.0016000,,56.1000000,MPG,,,,,-2.3800000,-3.2300000,-2.3500000,18.648,0.27366,0.018706,4.377,0.19851,0.018057,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX91004965,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0039576,0.0862424,190.8906403,0.0075387,,0.0018853,0.0014796,46.4000000,MPG,27.5608826,57.5555000,,,-8.0087042,-4.6619649,-2.7338538,18.648,0.27366,0.018706,4.377,0.19851,0.018057,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX91004987,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0036153,0.0821166,188.8891144,0.0088360,,0.0015500,0.0008563,46.9000000,MPG,27.5628929,58.7160263,,,1.1663252,0.3291991,-0.8386179,18.648,0.27366,0.018706,4.377,0.19851,0.018057,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD102F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.23,33.0,1,Not eqipped,PKMX91004989,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0073585,0.0335986,125.9459152,0.0024309,,0.0015576,0.0011917,70.4000000,MPG,52.5459328,134.5846558,41.0077972,155.2795410,1.2675207,0.9462645,-0.1332929,18.648,0.27366,0.018706,4.377,0.19851,0.018057,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD176F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.23,33.0,1,Not eqipped,PKMX10073290,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0074000,0.0634000,129.7246000,0.0034000,,0.0019000,0.0003000,68.2000000,MPG,49.2191000,177.4764000,41.8295000,112.3097000,-3.4500000,-2.9900000,-3.5400000,21.517,0.25734,0.020157,6.440,0.16169,0.019589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD176F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.23,33.0,1,Not eqipped,PKMX10073293,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004000,0.0324000,141.5978000,0,,0.0006000,,62.5000000,MPG,,,,,5.8700000,4.8400000,-0.4300000,21.517,0.25734,0.020157,6.440,0.16169,0.019589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD176F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.23,33.0,1,Not eqipped,PKMX10073294,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0043000,0.0709000,174.0225000,0,,0.0018000,,51.0000000,MPG,,,,,-7.6400000,-6.4200000,-5.4400000,21.517,0.25734,0.020157,6.440,0.16169,0.019589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD176F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.23,33.0,1,Not eqipped,PKMX10073295,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0030000,0.0599000,206.3763000,0.0086000,,0.0013000,,43.1000000,MPG,31.6614000,47.9621000,,,-5.5400000,-2.7100000,-1.4700000,21.517,0.25734,0.020157,6.440,0.16169,0.019589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,NIRO HYBRID,SG2U3K6HD176F,0,1.600,PKMXV01.6213,Car,104,4,G4LL-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,3.23,33.0,1,Not eqipped,PKMX10073296,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1707000,0.9496000,179.0930000,0.0024000,,0.0141000,,49.5000000,MPG,28.0204000,69.9261000,50.2552000,,-1.3800000,-1.5700000,-1.6900000,23.669,0.28307,0.022173,4.320,0.18165,0.021005,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX10074145,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0984000,0.0404000,169.8904000,0.0011000,,,,52.1000000,MPG,,,,,0.4200000,-0.4400000,-0.8700000,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX10074146,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1568000,1.0710000,172.9353000,0.0008000,,,,51.1000000,MPG,29.0401000,71.5966000,52.6306000,,2.1200000,0.8300000,-0.5900000,19.892,0.38778,0.020377,0.457,0.31841,0.019090,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX10074147,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX10074148,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX91005046,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007628,0.0177368,132.8540649,0.0000296,,0.0003481,0.0000429,66.7000000,MPG,,,,,3.5304806,2.3812685,-0.4668131,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX91005047,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0064449,0.0288703,127.2960510,0.0009159,,0.0020438,0.0011247,69.8000000,MPG,47.2359161,108.5134735,48.1715889,134.2397156,-0.7275507,-0.2575579,-0.9516892,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD065F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.23,33.0,1,Not eqipped,PKMX91005049,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0066888,0.1205701,196.2006378,0.0064891,,0.0021381,0.0011568,45.2000000,MPG,31.1333351,51.7572975,,,-0.0075709,-0.0238011,-0.6884423,18.084,0.35253,0.018525,6.184,0.16610,0.019245,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074135,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0067000,0.0252000,136.1722000,0.0048000,,0.0014000,0.0009000,65.2000000,MPG,42.6221000,106.9230000,48.4861000,108.2269000,0.7100000,-0.1200000,-0.9100000,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074136,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003000,0.0159000,140.2619000,0,,,,63.4000000,MPG,,,,,6.7500000,5.6700000,-0.5100000,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074137,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0021000,0.4119000,207.3927000,0.0107000,,,,42.7000000,MPG,29.2400000,49.1919000,,,-3.3000000,-2.0500000,-1.4700000,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074138,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0028000,0.0068000,180.3033000,0.0002000,,,,49.3000000,MPG,,,,,0.6800000,-0.1400000,-0.6400000,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074139,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1876000,1.1567000,182.0663000,0.0017000,,,,48.5000000,MPG,28.4845000,67.3139000,48.5911000,,1.4700000,0.5300000,-0.5600000,24.751,0.41022,0.020004,3.624,0.27063,0.019002,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074140,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Niro PHEV,SG2U3G6PD070F,0,1.600,PKMXV01.622T,Car,104,4,G4LL-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.23,33.0,1,Not eqipped,PKMX10074141,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,22.501,0.37293,0.018186,9.787,0.13794,0.019094,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4G6TA066A,0,1.600,RKMXT01.6NC5,Truck,195,4,G4FP-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.24,27.7,1,Not eqipped,RKMX10076671,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0189000,0.4996000,354.8726000,0.0605000,,,,25.1000000,MPG,17.2653000,28.8019000,,,-6.9300000,-5.4500000,-2.2100000,25.678,0.49395,0.022504,9.242,0.18704,0.024431,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4G6TA066A,0,1.600,RKMXT01.6NC5,Truck,195,4,G4FP-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.24,27.7,1,Not eqipped,RKMX10077021,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0180000,0.3051000,274.5017000,0.0113000,,0.0060000,0.0017000,32.4000000,MPG,30.0981000,32.7725000,33.6913000,,0.6700000,-0.0900000,-0.5300000,25.678,0.49395,0.022504,9.242,0.18704,0.024431,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4G6TA066A,0,1.600,RKMXT01.6NC5,Truck,195,4,G4FP-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.24,27.7,1,Not eqipped,RKMX10077022,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0038000,0.0635000,213.3828000,0.0030000,,,,41.8000000,MPG,,,,,4.2300000,3.4900000,-0.3300000,25.678,0.49395,0.022504,9.242,0.18704,0.024431,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4N0MC073A,0,2.000,RKMXT02.0NE3,Truck,147,4,G4NH-CVS,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,6.05,30.8,1,Not eqipped,RKMX91005253,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003356,0.0650706,195.9779205,0.0021291,,0.0004188,0,45.3000000,MPG,,,,,4.3477106,3.3410699,-0.0747605,34.717,-0.02225,0.027496,9.586,0.19338,0.024082,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4N0MC073A,0,2.000,RKMXT02.0NE3,Truck,147,4,G4NH-CVS,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,6.05,30.8,1,Not eqipped,RKMX91005257,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0070678,0.2161886,254.2623749,0.0034302,,0.0012170,0.0000692,34.9000000,MPG,32.4894257,34.8738518,36.8446922,,2.4711304,4.1160011,0.2401555,34.717,-0.02225,0.027496,9.586,0.19338,0.024082,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4N0MC074F,0,2.000,RKMXT02.0NE3,Truck,147,4,G4NH-CVS,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,6.05,30.8,1,Not eqipped,RKMX10077833,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0062000,0.1994000,237.9744000,0.0100000,,0.0015000,0.0003000,37.4000000,MPG,35.4974000,36.8364000,40.3435000,,5.6300000,3.2300000,1.5100000,31.271,-0.25799,0.028452,8.538,-0.31237,0.028030,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Seltos,SP2U4N0MC074F,0,2.000,RKMXT02.0NE3,Truck,147,4,G4NH-CVS,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,6.05,30.8,1,Not eqipped,RKMX10077834,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0457000,177.6119000,0.0055000,,,,50.1000000,MPG,,,,,8.0700000,7.0900000,0.8000000,31.271,-0.25799,0.028452,8.538,-0.31237,0.028030,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5GA183F,0,2.500,RKMXT02.5JR3,Truck,191,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.08,31.0,1,Not eqipped,RKMX10082266,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0050000,0.1239000,295.6034000,0.0048000,,0.0026000,0.0002000,30.1000000,MPG,28.3748000,29.4134000,33.3840000,,0.5900000,0.3400000,-0.4400000,24.596,0.31580,0.024013,5.605,0.23994,0.023906,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5GA183F,0,2.500,RKMXT02.5JR3,Truck,191,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.08,31.0,1,Not eqipped,RKMX10082267,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003000,0.0502000,201.4398000,0.0026000,,,,44.4000000,MPG,,,,,4.5800000,3.7800000,0.1500000,24.596,0.31580,0.024013,5.605,0.23994,0.023906,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5GA184A,0,2.500,RKMXT02.5JR3,Truck,191,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.08,31.0,1,Not eqipped,RKMX10082264,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0063000,0.1627000,302.0558000,0.0045000,,0.0022000,0.0002000,29.5000000,MPG,27.4911000,28.8356000,32.6492000,,0.3400000,0.2600000,-0.2500000,26.766,0.43060,0.023788,2.456,0.40661,0.022636,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5GA184A,0,2.500,RKMXT02.5JR3,Truck,191,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,4.08,31.0,1,Not eqipped,RKMX10082265,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001000,0.0898000,225.9336000,0.0021000,,,,39.4000000,MPG,,,,,1.1500000,0.7300000,0.0600000,26.766,0.43060,0.023788,2.456,0.40661,0.022636,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5TD162A,0,2.500,RKMXT02.5JP3,Truck,281,4,G4KP-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.32,26.0,1,Not eqipped,RKMX91005608,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0061130,0.2938731,355.2835693,0.0035055,,0.0030071,0,25.1000000,MPG,23.7969933,23.9269905,28.7451801,,2.5269611,1.9634501,1.1960009,36.284,0.28805,0.025680,15.321,0.11330,0.025968,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sorento,MQ4U4H5TD162A,0,2.500,RKMXT02.5JP3,Truck,281,4,G4KP-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.32,26.0,1,Not eqipped,RKMX91005609,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004427,0.0668473,232.5883636,0.0015624,,0.0007723,0,38.2000000,MPG,,,,,4.2066150,3.1108975,-0.0587267,36.284,0.28805,0.025680,15.321,0.11330,0.025968,TWC,Three-way catalyst,N,,,N,No averaging
